timepoint_id	timestamp	timeseries
2020062200	2020-06-22-00:00	2020
2020062201	2020-06-22-01:00	2020
2020062202	2020-06-22-02:00	2020
2020062203	2020-06-22-03:00	2020
2020062204	2020-06-22-04:00	2020
2020062205	2020-06-22-05:00	2020
2020062206	2020-06-22-06:00	2020
2020062207	2020-06-22-07:00	2020
2020062208	2020-06-22-08:00	2020
2020062209	2020-06-22-09:00	2020
2020062210	2020-06-22-10:00	2020
2020062211	2020-06-22-11:00	2020
2020062212	2020-06-22-12:00	2020
2020062213	2020-06-22-13:00	2020
2020062214	2020-06-22-14:00	2020
2020062215	2020-06-22-15:00	2020
2020062216	2020-06-22-16:00	2020
2020062217	2020-06-22-17:00	2020
2020062218	2020-06-22-18:00	2020
2020062219	2020-06-22-19:00	2020
2020062220	2020-06-22-20:00	2020
2020062221	2020-06-22-21:00	2020
2020062222	2020-06-22-22:00	2020
2020062223	2020-06-22-23:00	2020
2020062300	2020-06-23-00:00	2020
2020062301	2020-06-23-01:00	2020
2020062302	2020-06-23-02:00	2020
2020062303	2020-06-23-03:00	2020
2020062304	2020-06-23-04:00	2020
2020062305	2020-06-23-05:00	2020
2020062306	2020-06-23-06:00	2020
2020062307	2020-06-23-07:00	2020
2020062308	2020-06-23-08:00	2020
2020062309	2020-06-23-09:00	2020
2020062310	2020-06-23-10:00	2020
2020062311	2020-06-23-11:00	2020
2020062312	2020-06-23-12:00	2020
2020062313	2020-06-23-13:00	2020
2020062314	2020-06-23-14:00	2020
2020062315	2020-06-23-15:00	2020
2020062316	2020-06-23-16:00	2020
2020062317	2020-06-23-17:00	2020
2020062318	2020-06-23-18:00	2020
2020062319	2020-06-23-19:00	2020
2020062320	2020-06-23-20:00	2020
2020062321	2020-06-23-21:00	2020
2020062322	2020-06-23-22:00	2020
2020062323	2020-06-23-23:00	2020
2020062400	2020-06-24-00:00	2020
2020062401	2020-06-24-01:00	2020
2020062402	2020-06-24-02:00	2020
2020062403	2020-06-24-03:00	2020
2020062404	2020-06-24-04:00	2020
2020062405	2020-06-24-05:00	2020
2020062406	2020-06-24-06:00	2020
2020062407	2020-06-24-07:00	2020
2020062408	2020-06-24-08:00	2020
2020062409	2020-06-24-09:00	2020
2020062410	2020-06-24-10:00	2020
2020062411	2020-06-24-11:00	2020
2020062412	2020-06-24-12:00	2020
2020062413	2020-06-24-13:00	2020
2020062414	2020-06-24-14:00	2020
2020062415	2020-06-24-15:00	2020
2020062416	2020-06-24-16:00	2020
2020062417	2020-06-24-17:00	2020
2020062418	2020-06-24-18:00	2020
2020062419	2020-06-24-19:00	2020
2020062420	2020-06-24-20:00	2020
2020062421	2020-06-24-21:00	2020
2020062422	2020-06-24-22:00	2020
2020062423	2020-06-24-23:00	2020
2020062500	2020-06-25-00:00	2020
2020062501	2020-06-25-01:00	2020
2020062502	2020-06-25-02:00	2020
2020062503	2020-06-25-03:00	2020
2020062504	2020-06-25-04:00	2020
2020062505	2020-06-25-05:00	2020
2020062506	2020-06-25-06:00	2020
2020062507	2020-06-25-07:00	2020
2020062508	2020-06-25-08:00	2020
2020062509	2020-06-25-09:00	2020
2020062510	2020-06-25-10:00	2020
2020062511	2020-06-25-11:00	2020
2020062512	2020-06-25-12:00	2020
2020062513	2020-06-25-13:00	2020
2020062514	2020-06-25-14:00	2020
2020062515	2020-06-25-15:00	2020
2020062516	2020-06-25-16:00	2020
2020062517	2020-06-25-17:00	2020
2020062518	2020-06-25-18:00	2020
2020062519	2020-06-25-19:00	2020
2020062520	2020-06-25-20:00	2020
2020062521	2020-06-25-21:00	2020
2020062522	2020-06-25-22:00	2020
2020062523	2020-06-25-23:00	2020
2020062600	2020-06-26-00:00	2020
2020062601	2020-06-26-01:00	2020
