LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2020100901	607.8938841819763
Oahu	2020100902	597.2413420677185
Oahu	2020100903	598.4249711036682
Oahu	2020100904	632.749617099762
Oahu	2020100905	717.9694771766663
Oahu	2020100906	797.271192073822
Oahu	2020100907	920.3665256500244
Oahu	2020100908	1007.9535245895386
Oahu	2020100909	1073.052167892456
Oahu	2020100910	1096.724271774292
Oahu	2020100911	1119.2129850387573
Oahu	2020100912	1134.5996856689453
Oahu	2020100913	1129.865288734436
Oahu	2020100914	1127.4980306625366
Oahu	2020100915	1129.865288734436
Oahu	2020100916	1113.2948398590088
Oahu	2020100917	1083.7045907974243
Oahu	2020100918	1138.1504535675049
Oahu	2020100919	1049.379825592041
Oahu	2020100920	986.6486191749573
Oahu	2020100921	886.0419392585754
Oahu	2020100922	792.5368547439575
Oahu	2020100923	706.1333656311035
Oahu	2020101000	649.3202447891235
Oahu	2020101001	618.5463070869446
Oahu	2020101002	593.6905741691589
Oahu	2020101003	588.9561176300049
Oahu	2020101004	603.1594276428223
Oahu	2020101005	642.2185301780701
Oahu	2020101006	694.2972540855408
Oahu	2020101007	791.353166103363
Oahu	2020101008	883.674681186676
Oahu	2020101009	949.9567151069641
Oahu	2020101010	968.8945412635803
Oahu	2020101011	979.5470237731934
Oahu	2020101012	983.0977916717529
Oahu	2020101013	978.3633947372437
Oahu	2020101014	980.7306528091431
Oahu	2020101015	990.1994466781616
Oahu	2020101016	984.2814803123474
Oahu	2020101017	989.0158772468567
Oahu	2020101018	1043.4619188308716
Oahu	2020101019	986.6486191749573
Oahu	2020101020	926.2846112251282
Oahu	2020101021	855.268120765686
Oahu	2020101022	779.5171141624451
Oahu	2020101023	701.3989090919495
Oahu	2020101100	645.7693576812744
Oahu	2020101101	617.3627376556396
Oahu	2020101102	601.9758582115173
Oahu	2020101103	592.5069451332092
Oahu	2020101104	603.1594276428223
Oahu	2020101105	626.8316507339478
Oahu	2020101106	667.0743227005005
Oahu	2020101107	749.9268651008606
Oahu	2020101108	842.2483801841736
Oahu	2020101109	897.8779315948486
Oahu	2020101110	928.6518096923828
Oahu	2020101111	938.1207227706909
Oahu	2020101112	944.0388083457947
Oahu	2020101113	935.7534646987915
Oahu	2020101114	936.9370937347412
Oahu	2020101115	941.6714310646057
Oahu	2020101116	952.3240327835083
Oahu	2020101117	986.6486191749573
Oahu	2020101118	1051.7470836639404
Oahu	2020101119	989.0158772468567
Oahu	2020101120	923.9173531532288
Oahu	2020101121	851.7171740531921
Oahu	2020101122	764.130175113678
Oahu	2020101123	686.0120296478271
Oahu	2020101200	635.1168751716614
Oahu	2020101201	610.261082649231
Oahu	2020101202	597.2413420677185
Oahu	2020101203	598.4249711036682
Oahu	2020101204	632.749617099762
Oahu	2020101205	702.5826573371887
Oahu	2020101206	784.2515110969543
Oahu	2020101207	889.5927667617798
Oahu	2020101208	980.7306528091431
Oahu	2020101209	1055.2979707717896
Oahu	2020101210	1088.4391069412231
Oahu	2020101211	1097.9079008102417
Oahu	2020101212	1096.724271774292
Oahu	2020101213	1095.5406427383423
Oahu	2020101214	1095.5406427383423
Oahu	2020101215	1096.724271774292
Oahu	2020101216	1103.8259267807007
Oahu	2020101217	1113.2948398590088
Oahu	2020101218	1191.4129257202148
Oahu	2020101219	1102.642297744751
Oahu	2020101220	1006.770133972168
Oahu	2020101221	882.4910521507263
Oahu	2020101222	765.3139233589172
Oahu	2020101223	677.7267456054688
Oahu	2020101300	631.566047668457
Oahu	2020101301	606.7102551460266
Oahu	2020101302	592.5069451332092
Oahu	2020101303	598.4249711036682
Oahu	2020101304	644.5857286453247
Oahu	2020101305	754.6613812446594
Oahu	2020101306	870.6549406051636
Oahu	2020101307	953.5076022148132
Oahu	2020101308	1033.9930057525635
Oahu	2020101309	1086.0717296600342
Oahu	2020101310	1119.2129850387573
Oahu	2020101311	1139.3340826034546
Oahu	2020101312	1151.170253753662
Oahu	2020101313	1155.9046506881714
Oahu	2020101314	1160.6390476226807
Oahu	2020101315	1154.7212600708008
Oahu	2020101316	1118.0291175842285
Oahu	2020101317	1125.1308917999268
Oahu	2020101318	1191.4129257202148
Oahu	2020101319	1108.5602045059204
Oahu	2020101320	1016.2389278411865
Oahu	2020101321	897.8779315948486
Oahu	2020101322	773.5991477966309
Oahu	2020101323	686.0120296478271
Oahu	2020101400	636.3005042076111
Oahu	2020101401	607.8938841819763
Oahu	2020101402	599.6086001396179
Oahu	2020101403	604.3429970741272
Oahu	2020101404	651.6874432563782
Oahu	2020101405	767.6810026168823
Oahu	2020101406	883.674681186676
Oahu	2020101407	966.5272831916809
Oahu	2020101408	1041.0946607589722
Oahu	2020101409	1096.724271774292
Oahu	2020101410	1112.1110916137695
Oahu	2020101411	1133.4160566329956
Oahu	2020101412	1145.2522277832031
Oahu	2020101413	1146.4357376098633
Oahu	2020101414	1145.2522277832031
Oahu	2020101415	1141.7014598846436
Oahu	2020101416	1114.4782304763794
Oahu	2020101417	1125.1308917999268
Oahu	2020101418	1185.4948997497559
Oahu	2020101419	1106.1930656433105
Oahu	2020101420	1022.1569538116455
Oahu	2020101421	903.7960171699524
Oahu	2020101422	781.8843126296997
Oahu	2020101423	694.2972540855408
Oahu	2020101500	644.5857286453247
Oahu	2020101501	613.8119697570801
Oahu	2020101502	598.4249711036682
Oahu	2020101503	603.1594276428223
Oahu	2020101504	645.7693576812744
Oahu	2020101505	752.2941827774048
Oahu	2020101506	878.9401650428772
Oahu	2020101507	964.1600251197815
Oahu	2020101508	1060.0323677062988
Oahu	2020101509	1108.5602045059204
Oahu	2020101510	1133.4160566329956
Oahu	2020101511	1148.8029956817627
Oahu	2020101512	1164.1900539398193
Oahu	2020101513	1170.1080799102783
Oahu	2020101514	1166.5571928024292
Oahu	2020101515	1155.9046506881714
Oahu	2020101516	1138.1504535675049
Oahu	2020101517	1133.4160566329956
Oahu	2020101518	1194.963812828064
Oahu	2020101519	1125.1308917999268
Oahu	2020101520	1029.2584896087646
Oahu	2020101521	908.5305333137512
Oahu	2020101522	779.5171141624451
Oahu	2020101523	694.2972540855408
Oahu	2020101600	639.8513913154602
Oahu	2020101601	610.261082649231
Oahu	2020101602	594.8741436004639
Oahu	2020101603	599.6086001396179
Oahu	2020101604	642.2185301780701
Oahu	2020101605	751.1105537414551
Oahu	2020101606	873.0222582817078
Oahu	2020101607	957.0584893226624
Oahu	2020101608	1043.4619188308716
Oahu	2020101609	1096.724271774292
Oahu	2020101610	1125.1308917999268
Oahu	2020101611	1151.170253753662
Oahu	2020101612	1153.5375118255615
Oahu	2020101613	1155.9046506881714
Oahu	2020101614	1174.842357635498
Oahu	2020101615	1161.82279586792
Oahu	2020101616	1128.6817789077759
Oahu	2020101617	1103.8259267807007
Oahu	2020101618	1135.783314704895
Oahu	2020101619	1055.2979707717896
Oahu	2020101620	985.4649305343628
Oahu	2020101621	894.3271636962891
Oahu	2020101622	800.8220791816711
Oahu	2020101623	709.6841335296631
Oahu	2020101700	651.6874432563782
Oahu	2020101701	617.3627376556396
Oahu	2020101702	599.6086001396179
Oahu	2020101703	593.6905741691589
Oahu	2020101704	610.261082649231
Oahu	2020101705	646.9528675079346
Oahu	2020101706	708.5006237030029
Oahu	2020101707	812.6581311225891
Oahu	2020101708	906.1633348464966
Oahu	2020101709	965.343713760376
Oahu	2020101710	990.1994466781616
Oahu	2020101711	992.566704750061
Oahu	2020101712	984.2814803123474
Oahu	2020101713	981.914222240448
Oahu	2020101714	970.0781106948853
Oahu	2020101715	973.6289381980896
Oahu	2020101716	966.5272831916809
Oahu	2020101717	986.6486191749573
Oahu	2020101718	1029.2584896087646
Oahu	2020101719	970.0781106948853
Oahu	2020101720	917.9993867874146
Oahu	2020101721	861.1860871315002
Oahu	2020101722	785.4351997375488
Oahu	2020101723	694.2972540855408
Oahu	2020101800	637.484073638916
Oahu	2020101801	604.3429970741272
Oahu	2020101802	588.9561176300049
Oahu	2020101803	579.4872641563416
Oahu	2020101804	591.3233160972595
Oahu	2020101805	619.7299361228943
Oahu	2020101806	651.6874432563782
Oahu	2020101807	740.4579520225525
Oahu	2020101808	830.4122686386108
Oahu	2020101809	895.510733127594
Oahu	2020101810	934.5698952674866
Oahu	2020101811	955.8748006820679
Oahu	2020101812	953.5076022148132
Oahu	2020101813	959.425687789917
Oahu	2020101814	967.7108526229858
Oahu	2020101815	983.0977916717529
Oahu	2020101816	993.7503337860107
Oahu	2020101817	1030.4421186447144
Oahu	2020101818	1076.6029357910156
Oahu	2020101819	1009.1371536254883
Oahu	2020101820	957.0584893226624
Oahu	2020101821	856.4517498016357
Oahu	2020101822	744.0087795257568
Oahu	2020101823	663.5234355926514
Oahu	2020101900	617.3627376556396
Oahu	2020101901	593.6905741691589
Oahu	2020101902	580.6708931922913
Oahu	2020101903	586.5888595581055
Oahu	2020101904	637.484073638916
Oahu	2020101905	746.376097202301
Oahu	2020101906	864.7369146347046
Oahu	2020101907	951.1403441429138
Oahu	2020101908	1028.0749797821045
Oahu	2020101909	1094.3570137023926
Oahu	2020101910	1123.9473819732666
Oahu	2020101911	1155.9046506881714
Oahu	2020101912	1165.3735637664795
Oahu	2020101913	1173.658847808838
Oahu	2020101914	1171.2915897369385
Oahu	2020101915	1165.3735637664795
Oahu	2020101916	1140.5178308486938
Oahu	2020101917	1160.6390476226807
Oahu	2020101918	1209.1671228408813
Oahu	2020101919	1119.2129850387573
Oahu	2020101920	1016.2389278411865
Oahu	2020101921	881.3075423240662
Oahu	2020101922	766.4974331855774
Oahu	2020101923	676.5431761741638
Oahu	2020102000	629.1988492012024
Oahu	2020102001	603.1594276428223
Oahu	2020102002	591.3233160972595
Oahu	2020102003	597.2413420677185
Oahu	2020102004	643.4021592140198
Oahu	2020102005	753.4776329994202
Oahu	2020102006	871.838629245758
Oahu	2020102007	942.8551197052002
Oahu	2020102008	1036.360263824463
Oahu	2020102009	1095.5406427383423
Oahu	2020102010	1128.6817789077759
Oahu	2020102011	1144.0685987472534
Oahu	2020102012	1159.45565700531
Oahu	2020102013	1157.0883989334106
Oahu	2020102014	1138.1504535675049
Oahu	2020102015	1134.5996856689453
Oahu	2020102016	1107.3766946792603
Oahu	2020102017	1114.4782304763794
Oahu	2020102018	1176.0261058807373
Oahu	2020102019	1086.0717296600342
Oahu	2020102020	999.668300151825
Oahu	2020102021	876.5730261802673
Oahu	2020102022	753.4776329994202
Oahu	2020102023	667.0743227005005
Oahu	2020102100	618.5463070869446
Oahu	2020102101	591.3233160972595
Oahu	2020102102	579.4872641563416
Oahu	2020102103	584.2216610908508
Oahu	2020102104	624.4643330574036
Oahu	2020102105	738.0908131599426
Oahu	2020102106	860.0024580955505
Oahu	2020102107	941.6714310646057
Oahu	2020102108	1015.0552988052368
Oahu	2020102109	1090.806245803833
Oahu	2020102110	1151.170253753662
Oahu	2020102111	1191.4129257202148
Oahu	2020102112	1203.2489776611328
Oahu	2020102113	1212.7180099487305
Oahu	2020102114	1225.7376909255981
Oahu	2020102115	1212.7180099487305
Oahu	2020102116	1198.514699935913
Oahu	2020102117	1190.2292966842651
Oahu	2020102118	1251.776933670044
Oahu	2020102119	1170.1080799102783
Oahu	2020102120	1097.9079008102417
Oahu	2020102121	949.9567151069641
Oahu	2020102122	816.2088990211487
Oahu	2020102123	719.1530466079712
Oahu	2020102200	667.0743227005005
Oahu	2020102201	636.3005042076111
Oahu	2020102202	620.913565158844
Oahu	2020102203	630.3824186325073
Oahu	2020102204	683.6448907852173
Oahu	2020102205	783.0680012702942
Oahu	2020102206	903.7960171699524
Oahu	2020102207	1011.5044116973877
Oahu	2020102208	1106.1930656433105
Oahu	2020102209	1178.3932447433472
Oahu	2020102210	1212.7180099487305
Oahu	2020102211	1232.8392267227173
Oahu	2020102212	1252.9606819152832
Oahu	2020102213	1265.9803628921509
Oahu	2020102214	1269.5311307907104
Oahu	2020102215	1264.7967338562012
Oahu	2020102216	1203.2489776611328
Oahu	2020102217	1206.7999839782715
Oahu	2020102218	1279.0000438690186
Oahu	2020102219	1199.6982097625732
Oahu	2020102220	1100.2750396728516
Oahu	2020102221	972.4453091621399
Oahu	2020102222	825.6778717041016
Oahu	2020102223	728.6219000816345
Oahu	2020102300	670.6252098083496
Oahu	2020102301	636.3005042076111
Oahu	2020102302	618.5463070869446
Oahu	2020102303	620.913565158844
Oahu	2020102304	667.0743227005005
Oahu	2020102305	781.8843126296997
Oahu	2020102306	906.1633348464966
Oahu	2020102307	997.3011612892151
Oahu	2020102308	1096.724271774292
Oahu	2020102309	1160.6390476226807
Oahu	2020102310	1206.7999839782715
Oahu	2020102311	1235.2064847946167
Oahu	2020102312	1244.6753978729248
Oahu	2020102313	1256.5113306045532
Oahu	2020102314	1262.4294757843018
Oahu	2020102315	1256.5113306045532
Oahu	2020102316	1207.9836130142212
Oahu	2020102317	1185.4948997497559
Oahu	2020102318	1183.1276416778564
Oahu	2020102319	1091.9898748397827
Oahu	2020102320	1023.3404636383057
Oahu	2020102321	919.1829562187195
Oahu	2020102322	813.8417601585388
Oahu	2020102323	717.9694771766663
Oahu	2020102400	663.5234355926514
Oahu	2020102401	629.1988492012024
Oahu	2020102402	607.8938841819763
Oahu	2020102403	601.9758582115173
Oahu	2020102404	617.3627376556396
Oahu	2020102405	659.9726676940918
Oahu	2020102406	717.9694771766663
Oahu	2020102407	824.4941830635071
Oahu	2020102408	941.6714310646057
Oahu	2020102409	1007.9535245895386
Oahu	2020102410	1038.7275218963623
Oahu	2020102411	1036.360263824463
Oahu	2020102412	1047.0126867294312
Oahu	2020102413	1033.9930057525635
Oahu	2020102414	1033.9930057525635
Oahu	2020102415	1038.7275218963623
Oahu	2020102416	1036.360263824463
Oahu	2020102417	1039.9110317230225
Oahu	2020102418	1067.1340227127075
Oahu	2020102419	1015.0552988052368
Oahu	2020102420	947.5895762443542
Oahu	2020102421	863.5533452033997
Oahu	2020102422	781.8843126296997
Oahu	2020102423	703.7661671638489
Oahu	2020102500	646.9528675079346
Oahu	2020102501	613.8119697570801
Oahu	2020102502	594.8741436004639
Oahu	2020102503	587.7724885940552
Oahu	2020102504	597.2413420677185
Oahu	2020102505	624.4643330574036
Oahu	2020102506	663.5234355926514
Oahu	2020102507	753.4776329994202
Oahu	2020102508	844.6155786514282
Oahu	2020102509	903.7960171699524
Oahu	2020102510	940.4879808425903
Oahu	2020102511	961.7928266525269
Oahu	2020102512	964.1600251197815
Oahu	2020102513	949.9567151069641
Oahu	2020102514	955.8748006820679
Oahu	2020102515	983.0977916717529
Oahu	2020102516	1009.1371536254883
Oahu	2020102517	1070.684790611267
Oahu	2020102518	1128.6817789077759
Oahu	2020102519	1055.2979707717896
Oahu	2020102520	983.0977916717529
Oahu	2020102521	884.8583102226257
Oahu	2020102522	773.5991477966309
Oahu	2020102523	690.7464265823364
Oahu	2020102600	643.4021592140198
Oahu	2020102601	618.5463070869446
Oahu	2020102602	606.7102551460266
Oahu	2020102603	613.8119697570801
Oahu	2020102604	667.0743227005005
Oahu	2020102605	784.2515110969543
Oahu	2020102606	908.5305333137512
Oahu	2020102607	985.4649305343628
Oahu	2020102608	1056.4815998077393
Oahu	2020102609	1096.724271774292
Oahu	2020102610	1127.4980306625366
Oahu	2020102611	1141.7014598846436
Oahu	2020102612	1138.1504535675049
Oahu	2020102613	1138.1504535675049
Oahu	2020102614	1120.3964948654175
Oahu	2020102615	1106.1930656433105
Oahu	2020102616	1112.1110916137695
Oahu	2020102617	1154.7212600708008
Oahu	2020102618	1178.3932447433472
Oahu	2020102619	1096.724271774292
Oahu	2020102620	1000.8519887924194
Oahu	2020102621	877.7567148208618
Oahu	2020102622	764.130175113678
Oahu	2020102623	681.2775731086731
Oahu	2020102700	635.1168751716614
Oahu	2020102701	606.7102551460266
Oahu	2020102702	600.7922291755676
Oahu	2020102703	609.0774536132812
Oahu	2020102704	659.9726676940918
Oahu	2020102705	777.1499752998352
Oahu	2020102706	927.4681806564331
Oahu	2020102707	986.6486191749573
Oahu	2020102708	1062.3996257781982
Oahu	2020102709	1102.642297744751
Oahu	2020102710	1120.3964948654175
Oahu	2020102711	1140.5178308486938
Oahu	2020102712	1108.5602045059204
Oahu	2020102713	1133.4160566329956
Oahu	2020102714	1118.0291175842285
Oahu	2020102715	1112.1110916137695
Oahu	2020102716	1106.1930656433105
Oahu	2020102717	1159.45565700531
Oahu	2020102718	1191.4129257202148
Oahu	2020102719	1106.1930656433105
Oahu	2020102720	1013.8715505599976
Oahu	2020102721	889.5927667617798
Oahu	2020102722	766.4974331855774
Oahu	2020102723	675.3595471382141
Oahu	2020102800	631.566047668457
Oahu	2020102801	607.8938841819763
Oahu	2020102802	598.4249711036682
Oahu	2020102803	606.7102551460266
Oahu	2020102804	661.1562371253967
Oahu	2020102805	779.5171141624451
Oahu	2020102806	921.5502142906189
Oahu	2020102807	980.7306528091431
Oahu	2020102808	1056.4815998077393
Oahu	2020102809	1107.3766946792603
Oahu	2020102810	1119.2129850387573
Oahu	2020102811	1129.865288734436
Oahu	2020102812	1128.6817789077759
Oahu	2020102813	1102.642297744751
Oahu	2020102814	1101.4587879180908
Oahu	2020102815	1107.3766946792603
Oahu	2020102816	1086.0717296600342
Oahu	2020102817	1116.8454885482788
Oahu	2020102818	1173.658847808838
Oahu	2020102819	1107.3766946792603
Oahu	2020102820	1022.1569538116455
Oahu	2020102821	895.510733127594
Oahu	2020102822	770.0482606887817
Oahu	2020102823	684.8284006118774
Oahu	2020102900	631.5659880638123
Oahu	2020102901	607.8938841819763
Oahu	2020102902	597.2413420677185
Oahu	2020102903	603.1594276428223
Oahu	2020102904	650.5036950111389
Oahu	2020102905	766.4974331855774
Oahu	2020102906	891.9599056243896
Oahu	2020102907	951.140284538269
Oahu	2020102908	1035.1766347885132
Oahu	2020102909	1086.0717296600342
Oahu	2020102910	1119.2129850387573
Oahu	2020102911	1139.3340826034546
Oahu	2020102912	1144.0685987472534
Oahu	2020102913	1144.0685987472534
Oahu	2020102914	1133.4160566329956
Oahu	2020102915	1114.4782304763794
Oahu	2020102916	1090.806245803833
Oahu	2020102917	1100.2750396728516
Oahu	2020102918	1153.5375118255615
Oahu	2020102919	1080.1537036895752
Oahu	2020102920	1002.0354986190796
Oahu	2020102921	891.9599056243896
Oahu	2020102922	770.0481414794922
Oahu	2020102923	677.7267456054688
Oahu	2020103000	632.7495574951172
Oahu	2020103001	606.7102551460266
Oahu	2020103002	593.6905741691589
Oahu	2020103003	596.0577130317688
Oahu	2020103004	644.5857286453247
Oahu	2020103005	753.4776329994202
Oahu	2020103006	884.8581910133362
Oahu	2020103007	947.5894570350647
Oahu	2020103008	1015.0552988052368
Oahu	2020103009	1058.8487386703491
Oahu	2020103010	1077.7865648269653
Oahu	2020103011	1073.052167892456
Oahu	2020103012	1067.1340227127075
Oahu	2020103013	1060.0323677062988
Oahu	2020103014	1060.0323677062988
Oahu	2020103015	1054.1142225265503
Oahu	2020103016	1036.360263824463
Oahu	2020103017	1067.1340227127075
Oahu	2020103018	1076.6029357910156
Oahu	2020103019	1009.1371536254883
Oahu	2020103020	939.3041729927063
Oahu	2020103021	861.1860275268555
Oahu	2020103022	770.0480818748474
Oahu	2020103023	687.1955990791321
Oahu	2020103100	637.4840140342712
Oahu	2020103101	607.8938841819763
Oahu	2020103102	588.9561176300049
Oahu	2020103103	585.4052901268005
Oahu	2020103104	605.5266261100769
Oahu	2020103105	645.7692980766296
Oahu	2020103106	704.9496173858643
Oahu	2020103107	816.2088990211487
Oahu	2020103108	914.4484400749207
Oahu	2020103109	970.0781106948853
Oahu	2020103110	990.1994466781616
Oahu	2020103111	996.1175322532654
Oahu	2020103112	979.5470237731934
Oahu	2020103113	992.566704750061
Oahu	2020103114	986.6486191749573
Oahu	2020103115	989.0158772468567
Oahu	2020103116	985.4649305343628
Oahu	2020103117	1010.3209018707275
Oahu	2020103118	1020.9732055664062
Oahu	2020103119	957.0583701133728
