PROJECT	timepoint	proj_max_capacity_factor
Oahu_Central_PV	2020062812	0.745631
Oahu_Central_PV	2020062813	0.7245035
Oahu_Central_PV	2020062814	0.7229845
Oahu_Central_PV	2020062815	0.8151755
Oahu_Central_PV	2020062816	0.6899865
Oahu_Central_PV	2020062817	0.6440680000000001
Oahu_Central_PV	2020062818	0.2557645
Oahu_Central_PV	2020062819	0.0317315
Oahu_Central_PV	2020062820	0.0
Oahu_Central_PV	2020062821	0.0
Oahu_Central_PV	2020062822	0.0
Oahu_Central_PV	2020062823	0.0
Oahu_Distributed_PV	2020062200	0.0
Oahu_Distributed_PV	2020062201	0.0
Oahu_Distributed_PV	2020062202	0.0
Oahu_Distributed_PV	2020062203	0.0
Oahu_Distributed_PV	2020062204	0.0
Oahu_Distributed_PV	2020062205	0.0
Oahu_Distributed_PV	2020062206	0.0
Oahu_Distributed_PV	2020062207	0.07259378495104313
Oahu_Distributed_PV	2020062208	0.2587941768205781
Oahu_Distributed_PV	2020062209	0.34111188709858875
Oahu_Distributed_PV	2020062210	0.5142619007607182
Oahu_Distributed_PV	2020062211	0.5094942732089662
Oahu_Distributed_PV	2020062212	0.7560487595053625
Oahu_Distributed_PV	2020062213	0.7923721853461999
Oahu_Distributed_PV	2020062214	0.7002486503122375
Oahu_Distributed_PV	2020062215	0.5926348043265232
Oahu_Distributed_PV	2020062216	0.3846100274284694
Oahu_Distributed_PV	2020062217	0.28943294235078
Oahu_Distributed_PV	2020062218	0.10339191036358998
Oahu_Distributed_PV	2020062219	0.003452306642938181
Oahu_Distributed_PV	2020062220	0.0
Oahu_Distributed_PV	2020062221	0.0
Oahu_Distributed_PV	2020062222	0.0
Oahu_Distributed_PV	2020062223	0.0
Oahu_Distributed_PV	2020062300	0.0
Oahu_Distributed_PV	2020062301	0.0
Oahu_Distributed_PV	2020062302	0.0
Oahu_Distributed_PV	2020062303	0.0
Oahu_Distributed_PV	2020062304	0.0
Oahu_Distributed_PV	2020062305	0.0
Oahu_Distributed_PV	2020062306	0.0
Oahu_Distributed_PV	2020062307	0.07501775502577313
Oahu_Distributed_PV	2020062308	0.2321929758034262
Oahu_Distributed_PV	2020062309	0.38486916741502497
Oahu_Distributed_PV	2020062310	0.454255843408065
Oahu_Distributed_PV	2020062311	0.6649121797896688
Oahu_Distributed_PV	2020062312	0.7359763178404313
Oahu_Distributed_PV	2020062313	0.6861705988407937
Oahu_Distributed_PV	2020062314	0.6045235244013957
Oahu_Distributed_PV	2020062315	0.5422995954292062
Oahu_Distributed_PV	2020062316	0.36860967068323625
Oahu_Distributed_PV	2020062317	0.27560321363967377
Oahu_Distributed_PV	2020062318	0.10049681162677623
Oahu_Distributed_PV	2020062319	0.003434507844645369
Oahu_Distributed_PV	2020062320	0.0
Oahu_Distributed_PV	2020062321	0.0
Oahu_Distributed_PV	2020062322	0.0
Oahu_Distributed_PV	2020062323	0.0
Oahu_Distributed_PV	2020062400	0.0
Oahu_Distributed_PV	2020062401	0.0
Oahu_Distributed_PV	2020062402	0.0
Oahu_Distributed_PV	2020062403	0.0
Oahu_Distributed_PV	2020062404	0.0
Oahu_Distributed_PV	2020062405	0.0
Oahu_Distributed_PV	2020062406	0.0
Oahu_Distributed_PV	2020062407	0.08237325794238874
Oahu_Distributed_PV	2020062408	0.2595664362453913
Oahu_Distributed_PV	2020062409	0.38701378392432245
Oahu_Distributed_PV	2020062410	0.41876645229234005
Oahu_Distributed_PV	2020062411	0.6097442353826594
Oahu_Distributed_PV	2020062412	0.6707577951702499
Oahu_Distributed_PV	2020062413	0.7116366189990562
Oahu_Distributed_PV	2020062414	0.6756917431350438
Oahu_Distributed_PV	2020062415	0.5173815500038512
Oahu_Distributed_PV	2020062416	0.39938865710828814
Oahu_Distributed_PV	2020062417	0.2791607197189425
Oahu_Distributed_PV	2020062418	0.10939936258745811
Oahu_Distributed_PV	2020062419	0.003491057499281944
Oahu_Distributed_PV	2020062420	0.0
Oahu_Distributed_PV	2020062421	0.0
Oahu_Distributed_PV	2020062422	0.0
Oahu_Distributed_PV	2020062423	0.0
Oahu_Distributed_PV	2020062500	0.0
Oahu_Distributed_PV	2020062501	0.0
Oahu_Distributed_PV	2020062502	0.0
Oahu_Distributed_PV	2020062503	0.0
Oahu_Distributed_PV	2020062504	0.0
Oahu_Distributed_PV	2020062505	0.0
Oahu_Distributed_PV	2020062506	0.0
Oahu_Distributed_PV	2020062507	0.08642412750218499
Oahu_Distributed_PV	2020062508	0.2296971613497038
Oahu_Distributed_PV	2020062509	0.35156467615757875
Oahu_Distributed_PV	2020062510	0.4774971909954482
Oahu_Distributed_PV	2020062511	0.5035087195541207
Oahu_Distributed_PV	2020062512	0.5818711154846324
Oahu_Distributed_PV	2020062513	0.6933141550072813
Oahu_Distributed_PV	2020062514	0.6170031757258713
Oahu_Distributed_PV	2020062515	0.48063811265782874
Oahu_Distributed_PV	2020062516	0.3273076608110019
Oahu_Distributed_PV	2020062517	0.2541706682357025
Oahu_Distributed_PV	2020062518	0.11290156810033249
Oahu_Distributed_PV	2020062519	0.0037697239850669685
Oahu_Distributed_PV	2020062520	0.0
Oahu_Distributed_PV	2020062521	0.0
Oahu_Distributed_PV	2020062522	0.0
Oahu_Distributed_PV	2020062523	0.0
Oahu_Distributed_PV	2020062600	0.0
Oahu_Distributed_PV	2020062601	0.0
Oahu_Distributed_PV	2020062602	0.0
Oahu_Distributed_PV	2020062603	0.0
Oahu_Distributed_PV	2020062604	0.0
Oahu_Distributed_PV	2020062605	0.0
Oahu_Distributed_PV	2020062606	0.0
Oahu_Distributed_PV	2020062607	0.06797055794526125
Oahu_Distributed_PV	2020062608	0.24422081982326876
Oahu_Distributed_PV	2020062609	0.3545014537753044
Oahu_Distributed_PV	2020062610	0.4681732074421012
Oahu_Distributed_PV	2020062611	0.5171882948709262
Oahu_Distributed_PV	2020062612	0.5899194317589075
Oahu_Distributed_PV	2020062613	0.6411515099146312
Oahu_Distributed_PV	2020062614	0.5768743134038569
Oahu_Distributed_PV	2020062615	0.5361379191432425
Oahu_Distributed_PV	2020062616	0.328730806878535
Oahu_Distributed_PV	2020062617	0.3193983774479044
Oahu_Distributed_PV	2020062618	0.11947382893477687
Oahu_Distributed_PV	2020062619	0.003740500780091732
Oahu_Distributed_PV	2020062620	0.0
Oahu_Distributed_PV	2020062621	0.0
Oahu_Distributed_PV	2020062622	0.0
Oahu_Distributed_PV	2020062623	0.0
Oahu_Distributed_PV	2020062700	0.0
Oahu_Distributed_PV	2020062701	0.0
Oahu_Distributed_PV	2020062702	0.0
Oahu_Distributed_PV	2020062703	0.0
Oahu_Distributed_PV	2020062704	0.0
Oahu_Distributed_PV	2020062705	0.0
Oahu_Distributed_PV	2020062706	0.0
Oahu_Distributed_PV	2020062707	0.049436058535385
Oahu_Distributed_PV	2020062708	0.14358468891298437
Oahu_Distributed_PV	2020062709	0.32547447034556753
Oahu_Distributed_PV	2020062710	0.44075749137559433
Oahu_Distributed_PV	2020062711	0.4299225060736663
Oahu_Distributed_PV	2020062712	0.47991470087728816
Oahu_Distributed_PV	2020062713	0.432897975215595
Oahu_Distributed_PV	2020062714	0.3913405946667156
Oahu_Distributed_PV	2020062715	0.3455174659749788
Oahu_Distributed_PV	2020062716	0.2574712311666519
Oahu_Distributed_PV	2020062717	0.15699898464866624
Oahu_Distributed_PV	2020062718	0.06855016580416626
Oahu_Distributed_PV	2020062719	0.004855084039521937
Oahu_Distributed_PV	2020062720	0.0
Oahu_Distributed_PV	2020062721	0.0
Oahu_Distributed_PV	2020062722	0.0
Oahu_Distributed_PV	2020062723	0.0
Oahu_Distributed_PV	2020062800	0.0
Oahu_Distributed_PV	2020062801	0.0
Oahu_Distributed_PV	2020062802	0.0
Oahu_Distributed_PV	2020062803	0.0
Oahu_Distributed_PV	2020062804	0.0
Oahu_Distributed_PV	2020062805	0.0
Oahu_Distributed_PV	2020062806	0.0
Oahu_Distributed_PV	2020062807	0.09268671422255813
Oahu_Distributed_PV	2020062808	0.23838826268351437
Oahu_Distributed_PV	2020062809	0.38668404088574004
Oahu_Distributed_PV	2020062810	0.5316478512569349
Oahu_Distributed_PV	2020062811	0.6688864298837249
Oahu_Distributed_PV	2020062812	0.7399913534081999
Oahu_Distributed_PV	2020062813	0.803313116267525
Oahu_Distributed_PV	2020062814	0.6450998725677625
Oahu_Distributed_PV	2020062815	0.5823759677160713
Oahu_Distributed_PV	2020062816	0.4361266159209112
Oahu_Distributed_PV	2020062817	0.2920178859948081
Oahu_Distributed_PV	2020062818	0.11679973911714311
Oahu_Distributed_PV	2020062819	0.003776914681528638
Oahu_Distributed_PV	2020062820	0.0
Oahu_Distributed_PV	2020062821	0.0
Oahu_Distributed_PV	2020062822	0.0
Oahu_Distributed_PV	2020062823	0.0
H-Power	2020062200	0.9211094656300137
H-Power	2020062201	0.9211094656300137
H-Power	2020062202	0.9211094656300137
H-Power	2020062203	0.9211094656300137
H-Power	2020062204	0.9211094656300137
H-Power	2020062205	0.9211094656300137
H-Power	2020062206	0.9211094656300137
H-Power	2020062207	0.9211094656300137
H-Power	2020062208	0.9211094656300137
H-Power	2020062209	0.9211094656300137
H-Power	2020062210	0.9211094656300137
H-Power	2020062211	0.9211094656300137
H-Power	2020062212	0.9211094656300137
H-Power	2020062213	0.9211094656300137
H-Power	2020062214	0.9211094656300137
H-Power	2020062215	0.9211094656300137
H-Power	2020062216	0.9211094656300137
H-Power	2020062217	0.9211094656300137
H-Power	2020062218	0.9211094656300137
H-Power	2020062219	0.9211094656300137
H-Power	2020062220	0.9211094656300137
H-Power	2020062221	0.9211094656300137
H-Power	2020062222	0.9211094656300137
H-Power	2020062223	0.9211094656300137
H-Power	2020062300	0.9211094656300137
H-Power	2020062301	0.9211094656300137
H-Power	2020062302	0.9211094656300137
H-Power	2020062303	0.9211094656300137
H-Power	2020062304	0.9211094656300137
H-Power	2020062305	0.9211094656300137
H-Power	2020062306	0.9211094656300137
H-Power	2020062307	0.9211094656300137
H-Power	2020062308	0.9211094656300137
H-Power	2020062309	0.9211094656300137
H-Power	2020062310	0.9211094656300137
H-Power	2020062311	0.9211094656300137
H-Power	2020062312	0.9211094656300137
H-Power	2020062313	0.9211094656300137
H-Power	2020062314	0.9211094656300137
H-Power	2020062315	0.9211094656300137
H-Power	2020062316	0.9211094656300137
H-Power	2020062317	0.9211094656300137
H-Power	2020062318	0.9211094656300137
H-Power	2020062319	0.9211094656300137
H-Power	2020062320	0.9211094656300137
H-Power	2020062321	0.9211094656300137
H-Power	2020062322	0.9211094656300137
H-Power	2020062323	0.9211094656300137
H-Power	2020062400	0.9211094656300137
H-Power	2020062401	0.9211094656300137
H-Power	2020062402	0.9211094656300137
H-Power	2020062403	0.9211094656300137
H-Power	2020062404	0.9211094656300137
H-Power	2020062405	0.9211094656300137
H-Power	2020062406	0.9211094656300137
H-Power	2020062407	0.9211094656300137
H-Power	2020062408	0.9211094656300137
H-Power	2020062409	0.9211094656300137
H-Power	2020062410	0.9211094656300137
H-Power	2020062411	0.9211094656300137
H-Power	2020062412	0.9211094656300137
H-Power	2020062413	0.9211094656300137
H-Power	2020062414	0.9211094656300137
H-Power	2020062415	0.9211094656300137
H-Power	2020062416	0.9211094656300137
H-Power	2020062417	0.9211094656300137
H-Power	2020062418	0.9211094656300137
H-Power	2020062419	0.9211094656300137
H-Power	2020062420	0.9211094656300137
H-Power	2020062421	0.9211094656300137
H-Power	2020062422	0.9211094656300137
H-Power	2020062423	0.9211094656300137
H-Power	2020062500	0.9211094656300137
H-Power	2020062501	0.9211094656300137
H-Power	2020062502	0.9211094656300137
H-Power	2020062503	0.9211094656300137
H-Power	2020062504	0.9211094656300137
H-Power	2020062505	0.9211094656300137
H-Power	2020062506	0.9211094656300137
H-Power	2020062507	0.9211094656300137
H-Power	2020062508	0.9211094656300137
H-Power	2020062509	0.9211094656300137
H-Power	2020062510	0.9211094656300137
H-Power	2020062511	0.9211094656300137
H-Power	2020062512	0.9211094656300137
H-Power	2020062513	0.9211094656300137
H-Power	2020062514	0.9211094656300137
H-Power	2020062515	0.9211094656300137
H-Power	2020062516	0.9211094656300137
H-Power	2020062517	0.9211094656300137
H-Power	2020062518	0.9211094656300137
H-Power	2020062519	0.9211094656300137
H-Power	2020062520	0.9211094656300137
H-Power	2020062521	0.9211094656300137
H-Power	2020062522	0.9211094656300137
H-Power	2020062523	0.9211094656300137
H-Power	2020062600	0.9211094656300137
H-Power	2020062601	0.9211094656300137
H-Power	2020062602	0.9211094656300137
H-Power	2020062603	0.9211094656300137
H-Power	2020062604	0.9211094656300137
H-Power	2020062605	0.9211094656300137
H-Power	2020062606	0.9211094656300137
H-Power	2020062607	0.9211094656300137
H-Power	2020062608	0.9211094656300137
H-Power	2020062609	0.9211094656300137
H-Power	2020062610	0.9211094656300137
H-Power	2020062611	0.9211094656300137
H-Power	2020062612	0.9211094656300137
H-Power	2020062613	0.9211094656300137
H-Power	2020062614	0.9211094656300137
H-Power	2020062615	0.9211094656300137
H-Power	2020062616	0.9211094656300137
H-Power	2020062617	0.9211094656300137
H-Power	2020062618	0.9211094656300137
H-Power	2020062619	0.9211094656300137
H-Power	2020062620	0.9211094656300137
H-Power	2020062621	0.9211094656300137
H-Power	2020062622	0.9211094656300137
H-Power	2020062623	0.9211094656300137
H-Power	2020062700	0.9211094656300137
H-Power	2020062701	0.9211094656300137
H-Power	2020062702	0.9211094656300137
H-Power	2020062703	0.9211094656300137
H-Power	2020062704	0.9211094656300137
H-Power	2020062705	0.9211094656300137
H-Power	2020062706	0.9211094656300137
H-Power	2020062707	0.9211094656300137
H-Power	2020062708	0.9211094656300137
H-Power	2020062709	0.9211094656300137
H-Power	2020062710	0.9211094656300137
H-Power	2020062711	0.9211094656300137
H-Power	2020062712	0.9211094656300137
H-Power	2020062713	0.9211094656300137
H-Power	2020062714	0.9211094656300137
H-Power	2020062715	0.9211094656300137
H-Power	2020062716	0.9211094656300137
H-Power	2020062717	0.9211094656300137
H-Power	2020062718	0.9211094656300137
H-Power	2020062719	0.9211094656300137
H-Power	2020062720	0.9211094656300137
H-Power	2020062721	0.9211094656300137
