timepoint_id	timestamp	timeseries
2007011500	2007-01-15-00:00	20070115
2007011501	2007-01-15-01:00	20070115
2007011502	2007-01-15-02:00	20070115
2007011503	2007-01-15-03:00	20070115
2007011504	2007-01-15-04:00	20070115
2007011505	2007-01-15-05:00	20070115
2007011506	2007-01-15-06:00	20070115
2007011507	2007-01-15-07:00	20070115
2007011508	2007-01-15-08:00	20070115
2007011509	2007-01-15-09:00	20070115
2007011510	2007-01-15-10:00	20070115
2007011511	2007-01-15-11:00	20070115
2007011512	2007-01-15-12:00	20070115
2007011513	2007-01-15-13:00	20070115
2007011514	2007-01-15-14:00	20070115
2007011515	2007-01-15-15:00	20070115
2007011516	2007-01-15-16:00	20070115
2007011517	2007-01-15-17:00	20070115
2007011518	2007-01-15-18:00	20070115
2007011519	2007-01-15-19:00	20070115
2007011520	2007-01-15-20:00	20070115
2007011521	2007-01-15-21:00	20070115
2007011522	2007-01-15-22:00	20070115
2007011523	2007-01-15-23:00	20070115
2007021500	2007-02-15-00:00	20070215
2007021501	2007-02-15-01:00	20070215
2007021502	2007-02-15-02:00	20070215
2007021503	2007-02-15-03:00	20070215
2007021504	2007-02-15-04:00	20070215
2007021505	2007-02-15-05:00	20070215
2007021506	2007-02-15-06:00	20070215
2007021507	2007-02-15-07:00	20070215
2007021508	2007-02-15-08:00	20070215
2007021509	2007-02-15-09:00	20070215
2007021510	2007-02-15-10:00	20070215
2007021511	2007-02-15-11:00	20070215
2007021512	2007-02-15-12:00	20070215
2007021513	2007-02-15-13:00	20070215
2007021514	2007-02-15-14:00	20070215
2007021515	2007-02-15-15:00	20070215
2007021516	2007-02-15-16:00	20070215
2007021517	2007-02-15-17:00	20070215
2007021518	2007-02-15-18:00	20070215
2007021519	2007-02-15-19:00	20070215
2007021520	2007-02-15-20:00	20070215
2007021521	2007-02-15-21:00	20070215
2007021522	2007-02-15-22:00	20070215
2007021523	2007-02-15-23:00	20070215
2007031500	2007-03-15-00:00	20070315
2007031501	2007-03-15-01:00	20070315
2007031502	2007-03-15-02:00	20070315
2007031503	2007-03-15-03:00	20070315
2007031504	2007-03-15-04:00	20070315
2007031505	2007-03-15-05:00	20070315
2007031506	2007-03-15-06:00	20070315
2007031507	2007-03-15-07:00	20070315
2007031508	2007-03-15-08:00	20070315
2007031509	2007-03-15-09:00	20070315
2007031510	2007-03-15-10:00	20070315
2007031511	2007-03-15-11:00	20070315
2007031512	2007-03-15-12:00	20070315
2007031513	2007-03-15-13:00	20070315
2007031514	2007-03-15-14:00	20070315
2007031515	2007-03-15-15:00	20070315
2007031516	2007-03-15-16:00	20070315
2007031517	2007-03-15-17:00	20070315
2007031518	2007-03-15-18:00	20070315
2007031519	2007-03-15-19:00	20070315
2007031520	2007-03-15-20:00	20070315
2007031521	2007-03-15-21:00	20070315
2007031522	2007-03-15-22:00	20070315
2007031523	2007-03-15-23:00	20070315
2007041500	2007-04-15-00:00	20070415
2007041501	2007-04-15-01:00	20070415
2007041502	2007-04-15-02:00	20070415
2007041503	2007-04-15-03:00	20070415
2007041504	2007-04-15-04:00	20070415
2007041505	2007-04-15-05:00	20070415
2007041506	2007-04-15-06:00	20070415
2007041507	2007-04-15-07:00	20070415
2007041508	2007-04-15-08:00	20070415
2007041509	2007-04-15-09:00	20070415
2007041510	2007-04-15-10:00	20070415
2007041511	2007-04-15-11:00	20070415
2007041512	2007-04-15-12:00	20070415
2007041513	2007-04-15-13:00	20070415
2007041514	2007-04-15-14:00	20070415
2007041515	2007-04-15-15:00	20070415
2007041516	2007-04-15-16:00	20070415
2007041517	2007-04-15-17:00	20070415
2007041518	2007-04-15-18:00	20070415
2007041519	2007-04-15-19:00	20070415
2007041520	2007-04-15-20:00	20070415
2007041521	2007-04-15-21:00	20070415
2007041522	2007-04-15-22:00	20070415
2007041523	2007-04-15-23:00	20070415
2007051500	2007-05-15-00:00	20070515
2007051501	2007-05-15-01:00	20070515
2007051502	2007-05-15-02:00	20070515
2007051503	2007-05-15-03:00	20070515
2007051504	2007-05-15-04:00	20070515
2007051505	2007-05-15-05:00	20070515
2007051506	2007-05-15-06:00	20070515
2007051507	2007-05-15-07:00	20070515
2007051508	2007-05-15-08:00	20070515
2007051509	2007-05-15-09:00	20070515
2007051510	2007-05-15-10:00	20070515
2007051511	2007-05-15-11:00	20070515
2007051512	2007-05-15-12:00	20070515
2007051513	2007-05-15-13:00	20070515
2007051514	2007-05-15-14:00	20070515
2007051515	2007-05-15-15:00	20070515
2007051516	2007-05-15-16:00	20070515
2007051517	2007-05-15-17:00	20070515
2007051518	2007-05-15-18:00	20070515
2007051519	2007-05-15-19:00	20070515
2007051520	2007-05-15-20:00	20070515
2007051521	2007-05-15-21:00	20070515
2007051522	2007-05-15-22:00	20070515
2007051523	2007-05-15-23:00	20070515
2007061500	2007-06-15-00:00	20070615
2007061501	2007-06-15-01:00	20070615
2007061502	2007-06-15-02:00	20070615
2007061503	2007-06-15-03:00	20070615
2007061504	2007-06-15-04:00	20070615
2007061505	2007-06-15-05:00	20070615
2007061506	2007-06-15-06:00	20070615
2007061507	2007-06-15-07:00	20070615
2007061508	2007-06-15-08:00	20070615
2007061509	2007-06-15-09:00	20070615
2007061510	2007-06-15-10:00	20070615
2007061511	2007-06-15-11:00	20070615
2007061512	2007-06-15-12:00	20070615
2007061513	2007-06-15-13:00	20070615
2007061514	2007-06-15-14:00	20070615
2007061515	2007-06-15-15:00	20070615
2007061516	2007-06-15-16:00	20070615
2007061517	2007-06-15-17:00	20070615
2007061518	2007-06-15-18:00	20070615
2007061519	2007-06-15-19:00	20070615
2007061520	2007-06-15-20:00	20070615
2007061521	2007-06-15-21:00	20070615
2007061522	2007-06-15-22:00	20070615
2007061523	2007-06-15-23:00	20070615
2007071500	2007-07-15-00:00	20070715
2007071501	2007-07-15-01:00	20070715
2007071502	2007-07-15-02:00	20070715
2007071503	2007-07-15-03:00	20070715
2007071504	2007-07-15-04:00	20070715
2007071505	2007-07-15-05:00	20070715
2007071506	2007-07-15-06:00	20070715
2007071507	2007-07-15-07:00	20070715
2007071508	2007-07-15-08:00	20070715
2007071509	2007-07-15-09:00	20070715
2007071510	2007-07-15-10:00	20070715
2007071511	2007-07-15-11:00	20070715
2007071512	2007-07-15-12:00	20070715
2007071513	2007-07-15-13:00	20070715
2007071514	2007-07-15-14:00	20070715
2007071515	2007-07-15-15:00	20070715
2007071516	2007-07-15-16:00	20070715
2007071517	2007-07-15-17:00	20070715
2007071518	2007-07-15-18:00	20070715
2007071519	2007-07-15-19:00	20070715
2007071520	2007-07-15-20:00	20070715
2007071521	2007-07-15-21:00	20070715
2007071522	2007-07-15-22:00	20070715
2007071523	2007-07-15-23:00	20070715
2007081500	2007-08-15-00:00	20070815
2007081501	2007-08-15-01:00	20070815
2007081502	2007-08-15-02:00	20070815
2007081503	2007-08-15-03:00	20070815
2007081504	2007-08-15-04:00	20070815
2007081505	2007-08-15-05:00	20070815
2007081506	2007-08-15-06:00	20070815
2007081507	2007-08-15-07:00	20070815
2007081508	2007-08-15-08:00	20070815
2007081509	2007-08-15-09:00	20070815
2007081510	2007-08-15-10:00	20070815
2007081511	2007-08-15-11:00	20070815
2007081512	2007-08-15-12:00	20070815
2007081513	2007-08-15-13:00	20070815
2007081514	2007-08-15-14:00	20070815
2007081515	2007-08-15-15:00	20070815
2007081516	2007-08-15-16:00	20070815
2007081517	2007-08-15-17:00	20070815
2007081518	2007-08-15-18:00	20070815
2007081519	2007-08-15-19:00	20070815
2007081520	2007-08-15-20:00	20070815
2007081521	2007-08-15-21:00	20070815
2007081522	2007-08-15-22:00	20070815
2007081523	2007-08-15-23:00	20070815
2007091500	2007-09-15-00:00	20070915
2007091501	2007-09-15-01:00	20070915
2007091502	2007-09-15-02:00	20070915
2007091503	2007-09-15-03:00	20070915
2007091504	2007-09-15-04:00	20070915
2007091505	2007-09-15-05:00	20070915
2007091506	2007-09-15-06:00	20070915
2007091507	2007-09-15-07:00	20070915
2007091508	2007-09-15-08:00	20070915
2007091509	2007-09-15-09:00	20070915
2007091510	2007-09-15-10:00	20070915
2007091511	2007-09-15-11:00	20070915
2007091512	2007-09-15-12:00	20070915
2007091513	2007-09-15-13:00	20070915
2007091514	2007-09-15-14:00	20070915
2007091515	2007-09-15-15:00	20070915
2007091516	2007-09-15-16:00	20070915
2007091517	2007-09-15-17:00	20070915
2007091518	2007-09-15-18:00	20070915
2007091519	2007-09-15-19:00	20070915
2007091520	2007-09-15-20:00	20070915
2007091521	2007-09-15-21:00	20070915
2007091522	2007-09-15-22:00	20070915
2007091523	2007-09-15-23:00	20070915
2007101500	2007-10-15-00:00	20071015
2007101501	2007-10-15-01:00	20071015
2007101502	2007-10-15-02:00	20071015
2007101503	2007-10-15-03:00	20071015
2007101504	2007-10-15-04:00	20071015
2007101505	2007-10-15-05:00	20071015
2007101506	2007-10-15-06:00	20071015
2007101507	2007-10-15-07:00	20071015
2007101508	2007-10-15-08:00	20071015
2007101509	2007-10-15-09:00	20071015
2007101510	2007-10-15-10:00	20071015
2007101511	2007-10-15-11:00	20071015
2007101512	2007-10-15-12:00	20071015
2007101513	2007-10-15-13:00	20071015
2007101514	2007-10-15-14:00	20071015
2007101515	2007-10-15-15:00	20071015
2007101516	2007-10-15-16:00	20071015
2007101517	2007-10-15-17:00	20071015
2007101518	2007-10-15-18:00	20071015
2007101519	2007-10-15-19:00	20071015
2007101520	2007-10-15-20:00	20071015
2007101521	2007-10-15-21:00	20071015
2007101522	2007-10-15-22:00	20071015
2007101523	2007-10-15-23:00	20071015
2007111500	2007-11-15-00:00	20071115
2007111501	2007-11-15-01:00	20071115
2007111502	2007-11-15-02:00	20071115
2007111503	2007-11-15-03:00	20071115
2007111504	2007-11-15-04:00	20071115
2007111505	2007-11-15-05:00	20071115
2007111506	2007-11-15-06:00	20071115
2007111507	2007-11-15-07:00	20071115
2007111508	2007-11-15-08:00	20071115
2007111509	2007-11-15-09:00	20071115
2007111510	2007-11-15-10:00	20071115
2007111511	2007-11-15-11:00	20071115
2007111512	2007-11-15-12:00	20071115
2007111513	2007-11-15-13:00	20071115
2007111514	2007-11-15-14:00	20071115
2007111515	2007-11-15-15:00	20071115
2007111516	2007-11-15-16:00	20071115
2007111517	2007-11-15-17:00	20071115
2007111518	2007-11-15-18:00	20071115
2007111519	2007-11-15-19:00	20071115
2007111520	2007-11-15-20:00	20071115
2007111521	2007-11-15-21:00	20071115
2007111522	2007-11-15-22:00	20071115
2007111523	2007-11-15-23:00	20071115
2007121500	2007-12-15-00:00	20071215
2007121501	2007-12-15-01:00	20071215
2007121502	2007-12-15-02:00	20071215
2007121503	2007-12-15-03:00	20071215
2007121504	2007-12-15-04:00	20071215
2007121505	2007-12-15-05:00	20071215
2007121506	2007-12-15-06:00	20071215
2007121507	2007-12-15-07:00	20071215
2007121508	2007-12-15-08:00	20071215
2007121509	2007-12-15-09:00	20071215
2007121510	2007-12-15-10:00	20071215
2007121511	2007-12-15-11:00	20071215
2007121512	2007-12-15-12:00	20071215
2007121513	2007-12-15-13:00	20071215
2007121514	2007-12-15-14:00	20071215
2007121515	2007-12-15-15:00	20071215
2007121516	2007-12-15-16:00	20071215
2007121517	2007-12-15-17:00	20071215
2007121518	2007-12-15-18:00	20071215
2007121519	2007-12-15-19:00	20071215
2007121520	2007-12-15-20:00	20071215
2007121521	2007-12-15-21:00	20071215
2007121522	2007-12-15-22:00	20071215
2007121523	2007-12-15-23:00	20071215
