timepoint_id	timestamp	timeseries
2007011500	2045-01-15-00:00	20070115
2007011501	2045-01-15-01:00	20070115
2007011502	2045-01-15-02:00	20070115
2007011503	2045-01-15-03:00	20070115
2007011504	2045-01-15-04:00	20070115
2007011505	2045-01-15-05:00	20070115
2007011506	2045-01-15-06:00	20070115
2007011507	2045-01-15-07:00	20070115
2007011508	2045-01-15-08:00	20070115
2007011509	2045-01-15-09:00	20070115
2007011510	2045-01-15-10:00	20070115
2007011511	2045-01-15-11:00	20070115
2007011512	2045-01-15-12:00	20070115
2007011513	2045-01-15-13:00	20070115
2007011514	2045-01-15-14:00	20070115
2007011515	2045-01-15-15:00	20070115
2007011516	2045-01-15-16:00	20070115
2007011517	2045-01-15-17:00	20070115
2007011518	2045-01-15-18:00	20070115
2007011519	2045-01-15-19:00	20070115
2007011520	2045-01-15-20:00	20070115
2007011521	2045-01-15-21:00	20070115
2007011522	2045-01-15-22:00	20070115
2007011523	2045-01-15-23:00	20070115
2007021500	2045-02-15-00:00	20070215
2007021501	2045-02-15-01:00	20070215
2007021502	2045-02-15-02:00	20070215
2007021503	2045-02-15-03:00	20070215
2007021504	2045-02-15-04:00	20070215
2007021505	2045-02-15-05:00	20070215
2007021506	2045-02-15-06:00	20070215
2007021507	2045-02-15-07:00	20070215
2007021508	2045-02-15-08:00	20070215
2007021509	2045-02-15-09:00	20070215
2007021510	2045-02-15-10:00	20070215
2007021511	2045-02-15-11:00	20070215
2007021512	2045-02-15-12:00	20070215
2007021513	2045-02-15-13:00	20070215
2007021514	2045-02-15-14:00	20070215
2007021515	2045-02-15-15:00	20070215
2007021516	2045-02-15-16:00	20070215
2007021517	2045-02-15-17:00	20070215
2007021518	2045-02-15-18:00	20070215
2007021519	2045-02-15-19:00	20070215
2007021520	2045-02-15-20:00	20070215
2007021521	2045-02-15-21:00	20070215
2007021522	2045-02-15-22:00	20070215
2007021523	2045-02-15-23:00	20070215
2007031500	2045-03-15-00:00	20070315
2007031501	2045-03-15-01:00	20070315
2007031502	2045-03-15-02:00	20070315
2007031503	2045-03-15-03:00	20070315
2007031504	2045-03-15-04:00	20070315
2007031505	2045-03-15-05:00	20070315
2007031506	2045-03-15-06:00	20070315
2007031507	2045-03-15-07:00	20070315
2007031508	2045-03-15-08:00	20070315
2007031509	2045-03-15-09:00	20070315
2007031510	2045-03-15-10:00	20070315
2007031511	2045-03-15-11:00	20070315
2007031512	2045-03-15-12:00	20070315
2007031513	2045-03-15-13:00	20070315
2007031514	2045-03-15-14:00	20070315
2007031515	2045-03-15-15:00	20070315
2007031516	2045-03-15-16:00	20070315
2007031517	2045-03-15-17:00	20070315
2007031518	2045-03-15-18:00	20070315
2007031519	2045-03-15-19:00	20070315
2007031520	2045-03-15-20:00	20070315
2007031521	2045-03-15-21:00	20070315
2007031522	2045-03-15-22:00	20070315
2007031523	2045-03-15-23:00	20070315
2007041500	2045-04-15-00:00	20070415
2007041501	2045-04-15-01:00	20070415
2007041502	2045-04-15-02:00	20070415
2007041503	2045-04-15-03:00	20070415
2007041504	2045-04-15-04:00	20070415
2007041505	2045-04-15-05:00	20070415
2007041506	2045-04-15-06:00	20070415
2007041507	2045-04-15-07:00	20070415
2007041508	2045-04-15-08:00	20070415
2007041509	2045-04-15-09:00	20070415
2007041510	2045-04-15-10:00	20070415
2007041511	2045-04-15-11:00	20070415
2007041512	2045-04-15-12:00	20070415
2007041513	2045-04-15-13:00	20070415
2007041514	2045-04-15-14:00	20070415
2007041515	2045-04-15-15:00	20070415
2007041516	2045-04-15-16:00	20070415
2007041517	2045-04-15-17:00	20070415
2007041518	2045-04-15-18:00	20070415
2007041519	2045-04-15-19:00	20070415
2007041520	2045-04-15-20:00	20070415
2007041521	2045-04-15-21:00	20070415
2007041522	2045-04-15-22:00	20070415
2007041523	2045-04-15-23:00	20070415
2007051500	2045-05-15-00:00	20070515
2007051501	2045-05-15-01:00	20070515
2007051502	2045-05-15-02:00	20070515
2007051503	2045-05-15-03:00	20070515
2007051504	2045-05-15-04:00	20070515
2007051505	2045-05-15-05:00	20070515
2007051506	2045-05-15-06:00	20070515
2007051507	2045-05-15-07:00	20070515
2007051508	2045-05-15-08:00	20070515
2007051509	2045-05-15-09:00	20070515
2007051510	2045-05-15-10:00	20070515
2007051511	2045-05-15-11:00	20070515
2007051512	2045-05-15-12:00	20070515
2007051513	2045-05-15-13:00	20070515
2007051514	2045-05-15-14:00	20070515
2007051515	2045-05-15-15:00	20070515
2007051516	2045-05-15-16:00	20070515
2007051517	2045-05-15-17:00	20070515
2007051518	2045-05-15-18:00	20070515
2007051519	2045-05-15-19:00	20070515
2007051520	2045-05-15-20:00	20070515
2007051521	2045-05-15-21:00	20070515
2007051522	2045-05-15-22:00	20070515
2007051523	2045-05-15-23:00	20070515
2007061500	2045-06-15-00:00	20070615
2007061501	2045-06-15-01:00	20070615
2007061502	2045-06-15-02:00	20070615
2007061503	2045-06-15-03:00	20070615
2007061504	2045-06-15-04:00	20070615
2007061505	2045-06-15-05:00	20070615
2007061506	2045-06-15-06:00	20070615
2007061507	2045-06-15-07:00	20070615
2007061508	2045-06-15-08:00	20070615
2007061509	2045-06-15-09:00	20070615
2007061510	2045-06-15-10:00	20070615
2007061511	2045-06-15-11:00	20070615
2007061512	2045-06-15-12:00	20070615
2007061513	2045-06-15-13:00	20070615
2007061514	2045-06-15-14:00	20070615
2007061515	2045-06-15-15:00	20070615
2007061516	2045-06-15-16:00	20070615
2007061517	2045-06-15-17:00	20070615
2007061518	2045-06-15-18:00	20070615
2007061519	2045-06-15-19:00	20070615
2007061520	2045-06-15-20:00	20070615
2007061521	2045-06-15-21:00	20070615
2007061522	2045-06-15-22:00	20070615
2007061523	2045-06-15-23:00	20070615
2007071500	2045-07-15-00:00	20070715
2007071501	2045-07-15-01:00	20070715
2007071502	2045-07-15-02:00	20070715
2007071503	2045-07-15-03:00	20070715
2007071504	2045-07-15-04:00	20070715
2007071505	2045-07-15-05:00	20070715
2007071506	2045-07-15-06:00	20070715
2007071507	2045-07-15-07:00	20070715
2007071508	2045-07-15-08:00	20070715
2007071509	2045-07-15-09:00	20070715
2007071510	2045-07-15-10:00	20070715
2007071511	2045-07-15-11:00	20070715
2007071512	2045-07-15-12:00	20070715
2007071513	2045-07-15-13:00	20070715
2007071514	2045-07-15-14:00	20070715
2007071515	2045-07-15-15:00	20070715
2007071516	2045-07-15-16:00	20070715
2007071517	2045-07-15-17:00	20070715
2007071518	2045-07-15-18:00	20070715
2007071519	2045-07-15-19:00	20070715
2007071520	2045-07-15-20:00	20070715
2007071521	2045-07-15-21:00	20070715
2007071522	2045-07-15-22:00	20070715
2007071523	2045-07-15-23:00	20070715
2007081500	2045-08-15-00:00	20070815
2007081501	2045-08-15-01:00	20070815
2007081502	2045-08-15-02:00	20070815
2007081503	2045-08-15-03:00	20070815
2007081504	2045-08-15-04:00	20070815
2007081505	2045-08-15-05:00	20070815
2007081506	2045-08-15-06:00	20070815
2007081507	2045-08-15-07:00	20070815
2007081508	2045-08-15-08:00	20070815
2007081509	2045-08-15-09:00	20070815
2007081510	2045-08-15-10:00	20070815
2007081511	2045-08-15-11:00	20070815
2007081512	2045-08-15-12:00	20070815
2007081513	2045-08-15-13:00	20070815
2007081514	2045-08-15-14:00	20070815
2007081515	2045-08-15-15:00	20070815
2007081516	2045-08-15-16:00	20070815
2007081517	2045-08-15-17:00	20070815
2007081518	2045-08-15-18:00	20070815
2007081519	2045-08-15-19:00	20070815
2007081520	2045-08-15-20:00	20070815
2007081521	2045-08-15-21:00	20070815
2007081522	2045-08-15-22:00	20070815
2007081523	2045-08-15-23:00	20070815
2007091500	2045-09-15-00:00	20070915
2007091501	2045-09-15-01:00	20070915
2007091502	2045-09-15-02:00	20070915
2007091503	2045-09-15-03:00	20070915
2007091504	2045-09-15-04:00	20070915
2007091505	2045-09-15-05:00	20070915
2007091506	2045-09-15-06:00	20070915
2007091507	2045-09-15-07:00	20070915
2007091508	2045-09-15-08:00	20070915
2007091509	2045-09-15-09:00	20070915
2007091510	2045-09-15-10:00	20070915
2007091511	2045-09-15-11:00	20070915
2007091512	2045-09-15-12:00	20070915
2007091513	2045-09-15-13:00	20070915
2007091514	2045-09-15-14:00	20070915
2007091515	2045-09-15-15:00	20070915
2007091516	2045-09-15-16:00	20070915
2007091517	2045-09-15-17:00	20070915
2007091518	2045-09-15-18:00	20070915
2007091519	2045-09-15-19:00	20070915
2007091520	2045-09-15-20:00	20070915
2007091521	2045-09-15-21:00	20070915
2007091522	2045-09-15-22:00	20070915
2007091523	2045-09-15-23:00	20070915
2007101500	2045-10-15-00:00	20071015
2007101501	2045-10-15-01:00	20071015
2007101502	2045-10-15-02:00	20071015
2007101503	2045-10-15-03:00	20071015
2007101504	2045-10-15-04:00	20071015
2007101505	2045-10-15-05:00	20071015
2007101506	2045-10-15-06:00	20071015
2007101507	2045-10-15-07:00	20071015
2007101508	2045-10-15-08:00	20071015
