LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2007051501	443.320339643
Oahu	2007051502	427.984726261
Oahu	2007051503	435.672784398
Oahu	2007051504	509.599371292
Oahu	2007051505	667.608809956
Oahu	2007051506	826.737840763
Oahu	2007051507	916.161887962
Oahu	2007051508	1000.47400915
Oahu	2007051509	1045.25357873
Oahu	2007051510	1070.62403064
Oahu	2007051511	1090.03298367
Oahu	2007051512	1094.9290589
Oahu	2007051513	1089.31809116
Oahu	2007051514	1084.93455862
Oahu	2007051515	1076.86888511
Oahu	2007051516	1055.49076707
Oahu	2007051517	1033.30341442
Oahu	2007051518	1039.8854637
Oahu	2007051519	1066.98239254
Oahu	2007051520	981.429252858
Oahu	2007051521	858.434152921
Oahu	2007051522	695.137440361
Oahu	2007051523	554.473200653
Oahu	2007061500	533.809975129
Oahu	2007061501	483.79721783
Oahu	2007061502	463.363179403
Oahu	2007061503	473.708375453
Oahu	2007061504	542.212843456
Oahu	2007061505	673.988591744
Oahu	2007061506	827.951692686
Oahu	2007061507	923.108051658
Oahu	2007061508	1017.19890467
Oahu	2007061509	1067.14423947
Oahu	2007061510	1104.34351166
Oahu	2007061511	1108.43035227
Oahu	2007061512	1131.00890359
Oahu	2007061513	1129.44427357
Oahu	2007061514	1129.36343243
Oahu	2007061515	1123.61761969
Oahu	2007061516	1085.86530192
Oahu	2007061517	1051.30958435
Oahu	2007061518	1013.26057466
Oahu	2007061519	1042.34016947
Oahu	2007061520	981.496757678
Oahu	2007061521	893.704680674
Oahu	2007061522	775.875345957
Oahu	2007061523	658.868746819
Oahu	2007071500	571.899487717
Oahu	2007071501	516.221841142
Oahu	2007071502	489.462107106
Oahu	2007071503	477.06682259
Oahu	2007071504	495.126914059
Oahu	2007071505	529.588289519
Oahu	2007071506	597.849987138
Oahu	2007071507	714.977930306
Oahu	2007071508	822.570076687
Oahu	2007071509	889.321148141
Oahu	2007071510	916.094465464
Oahu	2007071511	931.740271728
Oahu	2007071512	929.325986524
Oahu	2007071513	928.75943997
Oahu	2007071514	932.077466539
Oahu	2007071515	947.790777623
Oahu	2007071516	967.968462378
Oahu	2007071517	977.221068212
Oahu	2007071518	981.20006576
Oahu	2007071519	1040.10114983
Oahu	2007071520	987.579765226
Oahu	2007071521	896.658510504
Oahu	2007071522	756.264125432
Oahu	2007071523	625.837156384
Oahu	2007081500	580.706973351
Oahu	2007081501	533.418776462
Oahu	2007081502	512.822973435
Oahu	2007081503	516.923232691
Oahu	2007081504	591.901824585
Oahu	2007081505	755.589735812
Oahu	2007081506	911.454661583
Oahu	2007081507	977.935960725
Oahu	2007081508	1056.81254438
Oahu	2007081509	1099.1912474
Oahu	2007081510	1134.2055038
Oahu	2007081511	1136.13433056
Oahu	2007081512	1134.70454554
Oahu	2007081513	1130.67170878
Oahu	2007081514	1138.89922922
Oahu	2007081515	1128.06865705
Oahu	2007081516	1120.5828664
Oahu	2007081517	1105.27425495
Oahu	2007081518	1090.59953022
Oahu	2007081519	1125.72162969
Oahu	2007081520	1049.90680126
Oahu	2007081521	924.969373596
Oahu	2007081522	772.543900747
Oahu	2007081523	643.479211904
Oahu	2007091500	625.985502343
Oahu	2007091501	569.741391538
Oahu	2007091502	537.465114185
Oahu	2007091503	527.619042192
Oahu	2007091504	554.284434125
Oahu	2007091505	623.530714246
Oahu	2007091506	719.253619772
Oahu	2007091507	878.045373446
Oahu	2007091508	981.914793627
Oahu	2007091509	1049.28641549
Oahu	2007091510	1080.78037783
Oahu	2007091511	1077.98847725
Oahu	2007091512	1076.12715531
Oahu	2007091513	1068.07481811
Oahu	2007091514	1032.37267113
Oahu	2007091515	1025.56143475
Oahu	2007091516	1014.78453714
Oahu	2007091517	1012.28932847
Oahu	2007091518	1071.0152293
Oahu	2007091519	1043.55410372
Oahu	2007091520	987.916960036
Oahu	2007091521	909.62025925
Oahu	2007091522	794.812176861
Oahu	2007091523	672.828579032
Oahu	2007101500	540.432444979
Oahu	2007101501	495.909229069
Oahu	2007101502	476.122660657
Oahu	2007101503	491.026654803
Oahu	2007101504	574.057501573
Oahu	2007101505	737.08444182
Oahu	2007101506	889.496496028
Oahu	2007101507	979.176896899
Oahu	2007101508	1063.88013443
Oahu	2007101509	1121.17625024
Oahu	2007101510	1147.58545315
Oahu	2007101511	1150.93039932
Oahu	2007101512	1159.4816136
Oahu	2007101513	1161.82847631
Oahu	2007101514	1153.7222999
Oahu	2007101515	1146.93806545
Oahu	2007101516	1130.14566512
Oahu	2007101517	1132.95123131
Oahu	2007101518	1205.4481155
Oahu	2007101519	1142.02848926
Oahu	2007101520	1047.72178547
Oahu	2007101521	900.529500339
Oahu	2007101522	756.506895817
Oahu	2007101523	620.307112103
Oahu	2007111500	525.25867852
Oahu	2007111501	479.130412021
Oahu	2007111502	463.956645562
Oahu	2007111503	469.405766382
Oahu	2007111504	542.941154609
Oahu	2007111505	711.066519902
Oahu	2007111506	857.948529829
Oahu	2007111507	926.061881488
Oahu	2007111508	1007.8249548
Oahu	2007111509	1064.8782179
Oahu	2007111510	1086.97122845
Oahu	2007111511	1086.25650058
Oahu	2007111512	1106.04298667
Oahu	2007111513	1116.55002964
Oahu	2007111514	1119.89497582
Oahu	2007111515	1110.83121883
Oahu	2007111516	1084.48952075
Oahu	2007111517	1121.31125988
Oahu	2007111518	1156.41985838
Oahu	2007111519	1078.20416338
Oahu	2007111520	990.628019482
Oahu	2007111521	881.39031962
Oahu	2007111522	726.793249627
Oahu	2007111523	604.337611993
Oahu	2007121500	527.484197197
Oahu	2007121501	473.33067775
Oahu	2007121502	439.921389613
Oahu	2007121503	438.559109408
Oahu	2007121504	472.777714484
Oahu	2007121505	542.954655573
Oahu	2007121506	644.261444591
Oahu	2007121507	766.24504242
Oahu	2007121508	874.457656887
Oahu	2007121509	930.121720175
Oahu	2007121510	942.436163552
Oahu	2007121511	944.135638567
Oahu	2007121512	926.58792515
Oahu	2007121513	896.833858391
Oahu	2007121514	884.856692147
Oahu	2007121515	893.65075914
Oahu	2007121516	904.265645179
Oahu	2007121517	965.001213907
Oahu	2007121518	990.493174487
Oahu	2007121519	929.474332483
Oahu	2007121520	883.453991373
Oahu	2007121521	814.356057211
Oahu	2007121522	707.654068908
Oahu	2007121523	585.603048581
